author,content,country,date,id,rating,title,version,vote_count,vote_sum
Oliver17On,Very happy,us,2025-12-28T12:21:49-07:00,13566148621,5,Execellent,20.2.0,0,0
M in Pa,This is the worst wireless printer and I’m so sorry I bought this.  I am connected to WIFI and the printer says I have excellent connection but the when I try to print it tells me I have no printer available.  I have deleted the app and added it back on and the results are the same.  A printer shouldn’t be this difficult to use.  I’m giving one stars as it was a complete waste of money.,us,2025-12-28T11:27:44-07:00,13565984266,1,Worst purchase ever,20.2.0,0,0
MCrisG,"Lenta, me arrependi de ter comprado",us,2025-12-28T11:16:57-07:00,13565950375,2,Péssima impressora,20.2.0,0,0
annoyed1936,The printer won’t recognize that there is photo paper in it,us,2025-12-28T09:51:16-07:00,13565674513,1,Won’t work,20.2.0,0,0
Nasi Goren,It only allows me to print 5 copies?,us,2025-12-28T06:47:16-07:00,13565053180,1,Copies,20.2.0,0,0
Tvclark14,"Printer is a nuisance. Printed item quality is good, but the printer freezes often and always disconnects. Very inconvenient at times.",us,2025-12-27T17:38:22-07:00,13563027780,1,Printer freezes often,20.2.0,0,0
Anllely p,Super bad quality and super slow,us,2025-12-27T17:08:25-07:00,13562949440,1,I spend hours trying to print 1 paper,20.2.0,0,0
Old Time Game Lover,Can I get this to print half the time?,us,2025-12-27T14:54:27-07:00,13562603265,1,No Print,20.2.0,0,0
Mary_ags,Terrible,us,2025-12-27T12:58:21-07:00,13562287839,1,So difficult to use it,20.2.0,0,0
Markitosss01,"Why in the world does this app make you check all your subscriptions and account details on a separate link instead of the app.
I’m already signed into the app but then I got to sign in to check all my stuff every single time on a browser.
Whats the point of the app then?",us,2025-12-27T12:21:08-07:00,13562180281,2,Useless,20.2.0,0,0
Pabejfiwjwlfnf,Es un show conectarla para que conecte e imprima algo después de modo reposo hay que quitarlo de Wi-Fi y conectarlo de nuevo antes de eso apagaré y prender la impresora con suerte lo obtienes a la 1,us,2025-12-27T11:21:48-07:00,13562006874,1,Batallo para imprimir,20.2.0,0,0
Kit Kat 47,Worse app and printer ever going to return straight away,us,2025-12-27T09:12:13-07:00,13561593382,1,Worst printer ever!,20.2.0,0,0
S.Eckhart,"For the first few months the printer worked great, but now no matter what I try it will not connect to WiFi. And yes I tried all the troubleshooting that was suggested. Smh",us,2025-12-27T07:54:32-07:00,13561330625,1,Not happy,20.2.0,0,0
Arshvir budwal,When needed it never prints update have done everything and there is no warning signs on printer still won’t print.,us,2025-12-27T06:31:42-07:00,13561050422,1,Very disappointed,20.2.0,0,0
Tiff Aubin,Very happy. Going to save me on buying to get my pictures developed  I get my pictures develop just about every week. I take a lot of pictures of my kids. So I already have a lot that I have had to pay for. Now I can start doing my scrapbooks again. I love it so far like I said works very good. Also just started to play around with it today. So very excited about the things that I can actually do with it. Was definitely worth the money got it on sale for Christmas it’s going to save me money but also the money I would spend on getting them developed now I can put that money toward getting the paper that I need to print my pictures and depending on size the paper it’s self can be pricey but the money that I spend in a month from getting them developed I can buy the photo paper almost 4 time for it to add up what I spend a month on getting them developed it’s my kids I take pics of so of course I’m get them developed because to me that’s memories that I have of my children birthday first day of school whatever got to do it while there young that way I always have the memories of my kids been a certain age or whatever .,us,2025-12-27T01:47:22-07:00,13560253956,5,Works really good so far,20.2.0,0,0
chassieh56,This app dose not work,us,2025-12-26T22:02:30-07:00,13559751287,1,Never printed,20.2.0,0,0
Dominick!!,HP the best!!,us,2025-12-26T21:48:01-07:00,13559719822,5,My HP printer 🙌🏻,20.2.0,0,0
***Avoid-it***,"Such a simple task, like printing in 2025, you’d think we would have that down. SURPRISE! HP found a way to overcomplicate setup, and printing that just doesn’t work. Yes, I am familiar with these systems. I have five network printers(HP), this is simply trash.",us,2025-12-26T19:23:13-07:00,13559377247,1,Overcomplicated,20.2.0,0,0
Savings Right,So convenient!!!! Thank you HP,us,2025-12-26T18:32:59-07:00,13559248150,5,Love it!!!,20.2.0,0,0
Thoughtlessness,LS,us,2025-12-26T17:05:31-07:00,13559018079,5,EP,20.2.0,0,0
just me2,"My Old HP Envy printer died, so I purchased a new one. I can't believe the mess! Won't print from my iPad AT ALL using Air Print. Tried printing within the HP app and can't get it to turn on double-sided printing. THIS IS PROGRESS?? What a total farce.",us,2025-12-26T16:05:11-07:00,13558860957,1,WHAT HAVE YOU DONE/?,20.2.0,0,0
DC1026,Scanning documents is too complicated.  I can’t just scan to file.  I wish it were easier.,us,2025-12-26T12:49:03-07:00,13558332643,2,Too complicated to scan docs,20.2.0,0,0
Coinlow13,"It is a terrible feature to have to keep a subscription to have ink shipped, even when ink is not needed, just to be able to print anything. The level of greed HP has reached is sickening.",us,2025-12-26T11:34:03-07:00,13558109109,1,Can’t print without subscription?!,20.2.0,0,0
Ajaykanda,They are an annoying and sloppy company,us,2025-12-26T10:39:02-07:00,13557938105,1,Printer disconnects from network after each print,20.2.0,0,0
MRGoose,The old app was a lot more stable and had more options; look at the recent ratings before buying HP. I can no longer print double sided and I am using another brand printer than does not require an app or an account just to print!,us,2025-12-26T09:23:38-07:00,13557693378,1,Update Lacking,20.2.0,0,0
Vjcart,Printer prints slow,us,2025-12-26T09:18:57-07:00,13557677786,1,Unsatisfactory,20.2.0,0,0
Jennyp1012,"Printer frequently goes off line, doesn’t connect to WiFi",us,2025-12-26T08:58:02-07:00,13557607078,1,Sucks,20.2.0,0,0
mindyabuizzzz,Wish you could print on A5 and A6 paper. This model is lacking,us,2025-12-26T08:05:42-07:00,13557431589,3,Limited printing options,20.2.0,0,0
Submitting customer,This is the best decision that I have ever made to get a HP printer. This has made my life so much better you won’t regret it just do it.,us,2025-12-26T07:23:44-07:00,13557289780,5,Best decision,20.2.0,0,0
litllemisshonkeytonk,"Every time the app or my phone is updated it takes forever to get it to print.
It worked great before",us,2025-12-26T06:02:18-07:00,13557015553,4,Update,20.2.0,0,0
Griff1975,I love the app,us,2025-12-25T19:15:28-07:00,13555514184,5,Good App,20.2.0,0,0
TiredofGettingScammed,Printer sucks,us,2025-12-25T17:10:27-07:00,13555217977,1,Sucks,20.2.0,0,0
JEK32,"Can’t print photos, even if you select the appropriate size photo paper, in the very next step it defaults back to letter size and fails the print job.  Have to use the latent Apple Print function instead.",us,2025-12-25T14:56:45-07:00,13554898042,1,"Garbage, won’t accept paper size changes",20.2.0,0,0
08505,Lou,us,2025-12-25T13:41:49-07:00,13554711018,5,Nice job,20.2.0,0,0
Poland308,They are a scam,us,2025-12-25T11:48:18-07:00,13554404509,1,HP is a fraud,20.2.0,0,0
Chuck's mug,"Every thing is wonderful with this app. Why the 1 star? when you are on a monthly plan and you are late or forget to update you payment information, HP will disable your printer. I understand discontinuing toner delivery but to disable ALL printing capabilities is excessive and unnecessary.",us,2025-12-25T09:25:16-07:00,13553981306,1,Remote and local printing,20.2.0,0,0
ℍ𝕒𝕡𝕡𝕪,Don’t know why this printer won’t print.,us,2025-12-25T02:24:21-07:00,13552781819,1,Can’t get it to print,20.2.0,0,0
Ms. Duckie,Easy Peasy to Use!,us,2025-12-25T00:15:11-07:00,13552498557,5,So Glad I Found This!,20.2.0,0,0
donutguy92,"Your app sucks!!!
Brand new printer,
Worked fine for a week, now can’t find the printer.
Pretty lame. Will not be using HP products ever again. Pretty lame.
Performed all the reboot, reinstalls, everything that should help, but nope.",us,2025-12-25T00:04:18-07:00,13552475649,1,Sucks,20.2.0,0,0
veronica.92243,"I don’t know why every time I have to disconnect and reconnect  , it supposed to stay connected and asleep but it doesn’t to print some I have to do this every time I needed it’s kinda frustrating",us,2025-12-24T23:14:46-07:00,13552374067,1,On /off,20.2.0,0,0
Ashmadialli,I’ve tried for 3 days trying to connect this printer to my phone it’s not working.,us,2025-12-24T21:03:16-07:00,13552113271,1,Confusing.,20.2.0,0,0
buckwheat4390,Not able to print photos easily,us,2025-12-24T18:58:28-07:00,13551850763,3,Was a good app,20.2.0,0,0
cjdjrvtbe,Lame that you have to set up a full account that wants your location and all your info just so you can print a page,us,2025-12-24T18:47:19-07:00,13551826733,3,Hp,20.2.0,0,0
Yosemite Sam 49,Trash setup and setup instructions.  Thanks HP,us,2025-12-24T18:12:20-07:00,13551751113,1,Trash Printer,20.2.0,0,0
Touch125,Ridiculous that you have to have an account to print a document in your own home. Do yourself a favor and don’t buy this.,us,2025-12-24T16:41:07-07:00,13551556388,2,Account needed,20.2.0,0,0
Jenny5579359,"Can’t even change the network settings from the app anymore, which is the only way to change the settings for my printer. Throwing my printer away and never buying anything HP ever again. Way to go guys.",us,2025-12-24T16:29:52-07:00,13551531986,1,Ruined the app,20.2.0,0,0
Hanholio,Cannot resize with numbered accuracy anymore.,us,2025-12-24T15:11:48-07:00,13551363575,3,Used to be better,20.2.0,0,0
Dannyholtbatridrr,"Love this printer, amazing photos ❤️💯",us,2025-12-24T09:08:49-07:00,13550421951,5,Amazing,20.2.0,0,0
mountainman of Tennessee,"After printing 8 ,  8x10 pictures on hp paper, pictures turned out looking great but I’ve already needing more ink, so I’m getting smaller sizes of printing paper",us,2025-12-24T09:02:40-07:00,13550403373,4,Low ink,20.2.0,0,0
MexicanHeather,5 stars for Jessica!,us,2025-12-24T09:02:09-07:00,13550401745,5,Review,20.2.0,0,0
AG for liberty,This app has been nothing but problems when I use it and it never helps me troubleshoot anything on the printer.,us,2025-12-24T05:33:36-07:00,13549734723,1,Bad printer,20.2.0,0,0
Amado22ortiz,Not reliable! Freezes all the time,us,2025-12-23T21:03:51-07:00,13548549954,1,Trash,20.2.0,0,0
Goldbacon-TX,"Ever since HP took away the HP Smart app, I can’t print a damn thing. My printer stopped being available for Air Print, and the new app is so confusing I can’t even find the settings. Time to throw this in the garbage and get a new printer. Definitely not an HP.",us,2025-12-23T20:08:42-07:00,13548429714,1,"Awful App, HP Smart was way better",20.2.0,0,0
tsm2NRG,Love the printer.,us,2025-12-23T16:36:08-07:00,13547937647,5,Nice,20.2.0,0,0
Cakeandedithtoo,"I received a new printer and Printe helped me get laptop, iPad and iPhone connected. He was soooo patient and kind! Great job Printe customer service rep!",us,2025-12-23T15:44:59-07:00,13547817603,5,Great JobGetting Started,20.2.0,0,0
Ink mate,"I really like how effortless it is to operate from your mobile device using the HP Smart app. The app interface is intuitive, making it easy for anyone to print, scan, fax, etc. The printer hits the sweet spot for everyday home and student use. It’s compact, easy to use, and fits nearly into any workspace. Last but not least, it comes with a trail to HPs instant ink service included you can even save on ink costs and have it deliver straight to your address!",us,2025-12-23T15:17:04-07:00,13547751498,5,HP Envy 6165e,20.2.0,0,0
blehblehbleh:3,It suckz,us,2025-12-23T13:56:51-07:00,13547555353,1,BOOOO,20.2.0,0,0
HR Lead,This is the worst printer I have ever had. It was a low price point for a reason. Save yourself the frustration and buy another one!,us,2025-12-23T13:08:58-07:00,13547432928,1,The Worst,20.2.0,0,0
Cees92,Took my a minute to find where to print and it has ads,us,2025-12-23T11:03:57-07:00,13547090275,1,App Not user friendly,20.2.0,0,0
TAZ KID 101,This printer is awful! Paper name from day one and can’t fix it! Paper feeds crooked every time.,us,2025-12-23T09:33:49-07:00,13546822503,1,Horrendous printer,20.2.0,0,0
Rosiebmad,This printer has had nothing but issues from day one.,us,2025-12-23T07:12:25-07:00,13546367470,1,Printer fail,20.2.0,0,0
Ron j Sl,When I think of a topic to discuss I can print it without having to get up!,us,2025-12-23T01:02:08-07:00,13545345239,5,Printing at night in bed,20.2.0,0,0
Lulunaw,Difficult,us,2025-12-22T20:34:34-07:00,13544800320,5,HP,20.2.0,0,0
KH330,This Privacy Pickup one its not giving the option for regular printing and two its not printing anything,us,2025-12-22T18:59:40-07:00,13544587120,1,Printing,20.2.0,0,0
JonB9,I’d pay money to never use this app again,us,2025-12-22T16:59:19-07:00,13544302659,1,A blight upon the earth,20.2.0,0,0
Don 81148,This printer is above and beyond what I expected!,us,2025-12-22T14:42:16-07:00,13543977142,5,Hp smart tank plus 570,20.2.0,0,0
KiraRaechel,so greedy I can’t even print on my printer in the house that i paid for to house my paper and ink and go printer i hate yall,us,2025-12-22T13:23:32-07:00,13543778255,1,Yall r going to the 4th circle of he🏒🏒,20.2.0,0,0
AJ3 Az,I am truly disappointed in the purchase of My new HP7602R Tank Printer. I continue to experience connection issues and maintaining connection to the WIFI. I have had help from technical support but the issue with WIFI connectivity and Printer Connectivity is still an issue. I have to constantly reset the WIFI settings process on the renter then I have to reconnect the orbiter to the network. I truly regret buying the printer and participating in the hP Ink and Printer program. I feel like I do not have any options at this point. Not sure if a new printer would be any better. Such an inferior product.,us,2025-12-22T10:04:58-07:00,13543209413,1,HP Tank Printer,20.2.0,0,0
Pinebeers,"Ever since I bought an hp printer, the company has been impossible to work with in every way. I cannot go into all the ways the company has delayed my work because I now have to go back to my workspace to create the document by printing by hand in an attractive and acceptable look and then go to a shop to use their printer! 
   hp wanted to charge me for customer support! I'm ditching this printer and buying another brand right away.",us,2025-12-22T10:03:04-07:00,13543203617,1,hp Lousy Overall,20.2.0,0,0
mc_jules,"Takes forever to connect, if you finally manage to connect, better hope you get your stuff printed before it forgets you’re connected.  Thank you for taking a simple process and turning it into a bizarre ritual of turning the printer on and back off and back on and back off and forgetting the job that you’ve got in there.",us,2025-12-22T09:01:53-07:00,13543011987,1,Useless,20.2.0,0,0
ranosu,Run far and away from HP printers if you want to print from your phone. I’m returning the printer. I’ll take my money elsewhere.,us,2025-12-22T08:16:16-07:00,13542865069,1,Run away,20.2.0,0,0
donnie62666,"First off, you need to stop making changes and focusing on the wrong design issues. I use this app with Procreate so I can adjust the sizes. The problem with that is there’s no lock because some of the images are way bigger that I need to print in multiple sheets to make my stencils so there needs to be a lock on that because once you move it, it’ll adjust the size now with the new update when you select the printer you have to select it multiple times like way over four times Before it will connect to the printer. And it happens not only to be, but to multiple people I work with then when you do go to resize and you get it to the size you want and hit print it’ll reset then you have to go resize it again and hit print again twice and it happens every single time so fix those issues before you’re messing with making the screen black or whatever you want make the right changes.",us,2025-12-22T07:48:59-07:00,13542775596,2,Updates,20.2.0,0,0
Sam2004!!,Cannot use my mobile app to scan anymore. Says my printer doesn’t have this functionality when it clearly does,us,2025-12-22T04:57:50-07:00,13542224626,1,Cannot scan,20.2.0,0,0
Gma68818,I have uninstalled and reinstalled the ap and the printers. Went to the website and talked AI. I am not very satisfied. I have owned for years.,us,2025-12-21T19:14:53-07:00,13540914630,1,Printer setup,20.2.0,0,0
kchic13,This printer never works.,us,2025-12-21T15:49:35-07:00,13540437999,1,Never works,20.2.0,0,0
Cloverlassie,Works easily and wonderfully well! Exactly what I wanted!,us,2025-12-21T14:16:22-07:00,13540217404,5,Love this!,20.2.0,0,0
Noeaja,"Tengo que pagar por algo que ya pagué, es decir compré el equipo y todavía pagar para imprimir.",us,2025-12-21T11:21:28-07:00,13539744810,1,Mal,20.2.0,0,0
Aah1738,Printer is slow and delayed,us,2025-12-21T06:51:45-07:00,13538890924,2,Delayed,20.2.0,0,0
Super momma Mia,"I had an urgent request from my son who left behind some extremely important papers needed at his destination. My UPS store was closed and the service at Walgreens was a slow process with a grainy scan for documents. I checked with friends and family for personal scanners and i started up an old printer scanner from my closet. HP gave me the document scan function that “magically“ scanned my document pages in seconds and in batch. One pdf and 2 minutes later, I emailed my son what he needed and he found a service at the airport that printed what he needed. Thanks HP app!!",us,2025-12-20T19:24:29-07:00,13537177140,5,HP App saved my bacon,20.2.0,0,0
RCF-JR,The new HP app only recognizes printers in my profile but says they aren’t connected to my Wi-Fi network. Network configuration page all are connected. I used to be able print to every printer. Test emails to the printers worked fine.,us,2025-12-20T16:36:06-07:00,13536759718,1,HP Smart was much better,20.2.0,0,0
dhcjidbcjxjss,"Printer won’t connect to AirPrint so I can just print from camera roll. I have to sign up, give full access? I JUST WANNA PRINT ONE PHOTO.",us,2025-12-20T15:58:39-07:00,13536667997,1,Absolutely Pointless,20.2.0,0,0
bfcoats2,"Bought a DeskJet 2852, it’s a paperweight.  All the damn thing does is blink … that’s it.  It does not print or scan … just blink, blink, blink, blink, blink.  I cannot connect to it, and it does not connect to my WiFi with either of the three “methods,” which includes downloading this useless crApp.  Just avoid HP products all together.  Their laptops suck too.  I suppose all I can do to this printer is Ol’ Yeller it.  What a jip!",us,2025-12-20T15:53:30-07:00,13536655705,1,Useless app —> useless printer,20.2.0,0,0
RHP20,"One day, from one hour to the next, for no obvious reason, HP Smart stopped working on my Mac and I’m unable to restore it.  Some sort of update to a prettier interface.  So I cannot print or scan from my Mac and have to use iPad or iPhone.  Very unhappy.",us,2025-12-20T14:17:40-07:00,13536425808,1,Stopped working on Mac.,20.2.0,0,0
misspaiute,For some reason this app misprints on all labels. The bottom ones are cut off,us,2025-12-20T13:44:26-07:00,13536342937,1,Appt misprints on labels,20.2.0,0,0
skiwknd,This version makes sense…. Thank you HP,us,2025-12-20T11:29:16-07:00,13535978458,5,Finally a good app,20.2.0,0,0
1M1User,Thank you HP,us,2025-12-20T09:35:20-07:00,13535634113,5,👌,20.2.0,0,0
uniqueusernameblahnlahah,"This might be the most useless app I’ve ever encountered. Requiring a printer to be on WiFi in order to add it to WiFi is something else. 

App support is also terrible.",us,2025-12-20T09:19:33-07:00,13535583209,1,Paid reviews?,20.2.0,0,0
Fatima1350,ي ليت البرنامج يدعم اللغه العربيه,us,2025-12-20T00:42:50-07:00,13534049670,4,اللغه,20.2.0,0,0
Traylor5,"Every time an update occurs if it doesn’t download successfully The printer goes into a cycle, where you can’t bring it back to reset it . This causes nothing but problems for the end user",us,2025-12-19T18:59:56-07:00,13533279147,1,Updates always caused problems,20.2.0,0,0
Philopolemist,Bad app. Doesn’t work. Just tries to sell you stuff,us,2025-12-19T17:24:55-07:00,13533040777,1,Bad app,20.2.0,0,0
don_nod,Hp instant ink is a SCAM!!!,us,2025-12-19T17:16:37-07:00,13533019607,1,Do not download,20.2.0,0,0
JasmineD20,Printer takes forever to print when it even wants to. Most of the time it doesn’t work.,us,2025-12-19T16:42:50-07:00,13532934902,1,Printer Sucks,20.2.0,0,0
V DelCardo,So easy to use. I was printing and scanning in no time!,us,2025-12-19T14:37:32-07:00,13532627544,5,Five stars,20.2.0,0,0
Miranda6484,Went through trouble of setting everything and printed awful! Pictures half off the paper,us,2025-12-19T14:01:16-07:00,13532538480,1,Ink,20.2.0,0,0
travelroxy,"Great printer,  I love that I can print from my phone and
I Pad.  
Mine is 3 years old and I
Have had no problems",us,2025-12-19T13:07:10-07:00,13532401578,5,H/P printer,20.2.0,0,0
Hpsucks1001,Hate my printer works maybe 30% of time. Yay hp!,us,2025-12-19T12:53:42-07:00,13532366525,1,Hp sucks,20.2.0,0,0
scoobert245,Hp sucks,us,2025-12-19T11:59:05-07:00,13532222557,1,Hp sucks,20.2.0,0,0
bleusimba,Doesn’t show/help with any to do with the printer!! ie: off line….,us,2025-12-19T11:02:31-07:00,13532067639,1,Awful!!!,20.2.0,0,0
Vizzoittm,Always buy HP. Very reliable.,us,2025-12-19T10:20:58-07:00,13531949531,5,Printer,20.2.0,0,0
earl2000,Great job but ink costs too much!,us,2025-12-19T09:25:54-07:00,13531788116,5,Great printer,20.2.0,0,0
LuzCeleste23,Lo mejor,us,2025-12-19T08:53:12-07:00,13531689615,5,Excelente,20.2.0,0,0
*LCN,It’s an awesome app that’s actually free to use with your hp printer. Thank you,us,2025-12-19T06:51:16-07:00,13531297862,5,Hp smart,20.2.0,0,0
Godscreation83,Having a hard time connecting to the printer did everything I was suppose to do and still not connected,us,2025-12-19T05:56:27-07:00,13531118845,1,Ugh,20.2.0,0,0
Ken202,The HP App prints photos to a network printer with ease.,us,2025-12-18T21:32:16-07:00,13529917166,5,Seemless operation,20.2.0,0,0
barelero,I always get a HP printer is the best for me I have not problem printing and when I have I can fix it easily,us,2025-12-18T14:05:27-07:00,13528899562,5,Love HP,20.2.0,0,0
SylviaY71,"App stops printing when phone goes display of phone turns off.
This is not satisfying when printing more than 1 side.",us,2025-12-18T13:51:38-07:00,13528865834,1,App doesn’t print all pages,20.2.0,0,0
2firegirls,"After days, I’m trying to get the drivers to upload. I finally got my computer to print yesterday. The printer won’t print so I uninstall it and reinstall it and it says drivers needed again.  Need help !!!",us,2025-12-18T09:59:18-07:00,13528249931,1,Drive issue for my hp 8720,20.2.0,0,0
Donny Pratt,"HP offers you free instant ink for 3 months, take it at all costs because if you can get this printer to stay hooked to your router so it continues to print for more than 3 days of that 3 months you’ll be lucky.  This is the 2nd HP I’ve tried in 3 months, same problem. HP you need help!",us,2025-12-18T09:47:27-07:00,13528215398,1,HP POS,20.2.0,0,0
Czaruel,Making its so hard printing a 5x7 envelope!!,us,2025-12-18T09:38:51-07:00,13528190312,1,Paper detection fail,20.2.0,0,0
angiexxmarissa,The app was so good before- straight forward- and for some reason every single time i have to print I experience so much complication that printing is ultimately abandoned- it’s truly tiring- plus paying for paper and ink and not being able to print using the ink you have just because you wont renew your subscription? Very frustrating for a tool meant to facilitate,us,2025-12-18T09:10:35-07:00,13528106018,1,Not like before?,20.2.0,0,0
Argueta family,"Muy lenta para imprimir 
Debería de agilizarse más se tardó como 20 min en imprimir 3 pagininas",us,2025-12-18T07:01:35-07:00,13527702713,1,Impresión,20.2.0,0,0
dp in ga,i buy the printer the paper and the ink and pay for internet service and to print off the app HP charges? for what?,us,2025-12-18T05:09:28-07:00,13527349393,1,terrible service,20.2.0,0,0
AutonomousExistence,this makes you feel like you're living in hell. If you buy an HP printer you will be living in hell. Take it back trust me.,us,2025-12-17T23:00:13-07:00,13526474304,1,garbage product,20.2.0,0,0
Fierce27,This printer is super great!,us,2025-12-17T22:23:30-07:00,13526400207,5,Nice printer,20.2.0,0,0
~Jimbob~,I bought your product and now you want me to buy a subscription to print? Unacceptable. I’ll return it,us,2025-12-17T20:29:17-07:00,13526168870,1,Hmmm,20.2.0,0,0
W8smr,"The worst thing I could have done was buy an HP printer. I've never seen anything worse in my life. There were problems with the cartridges. Then it lost its Wi-Fi. In the end, I threw the piece of c$)p away.",us,2025-12-17T20:06:37-07:00,13526120228,1,Threw away the printer,20.2.0,0,0
Jkmama4c,"Setup was easy and self explanatory, quality of print is exceptional, Hp app is easy to navigate!! Very pleased!",us,2025-12-17T20:01:42-07:00,13526109516,5,Very Pleased!,20.2.0,0,0
VanG00f,I have not been able to print smoothly a single time since I got this printer. Something is always not communicating correctly or I have to restart the printer.  The app does not seem to recognize the printer sometimes so I have to delete and re add the device. Not too pleased.,us,2025-12-17T19:16:05-07:00,13526007359,1,Super annoying,20.2.0,0,0
𝔸𝕟𝕟𝕒 𝕝𝕠𝕧𝕖 ❤,"first time setting up printer was scared at first, but I low-key love it so much. It feels so easy. I’m trying to 
 it out right now. This is a five star printer. I love it so much.",us,2025-12-17T19:13:30-07:00,13526001429,5,Why it’s a five star,20.2.0,0,0
Margie760,"My printer says it is connected, but it is not printing anything at all",us,2025-12-17T18:41:21-07:00,13525926438,1,Not connecting,20.2.0,0,0
Sisi212121,"Never ever ever works. Waste of money and time, only has been a huge disappointment and waste",us,2025-12-17T18:17:09-07:00,13525868806,2,Printer,20.2.0,0,0
Narges_alz,Whoever is responsible for the new app update needs to be fired. The old app version was easy to navigate with boxes clearly labeled. This new app version makes absolute no sense,us,2025-12-17T17:20:45-07:00,13525732990,1,NEW UPDATE SUCKS,20.2.0,0,0
AnnoyedNPC,"I use this app to perform tasks with my printer such as scanning to file.  But this app was redesigned to try and sell supplies moving the functions the user wants below the sales push.  My printer doesn’t need more I k, please don’t make me navigate around that every time.  Poor redesign driven by sales instead of the user experience.",us,2025-12-17T15:19:13-07:00,13525443129,1,Redesigned by a sales department,20.2.0,0,0
Zgtrew,BS that you now have to create an account and login to use an app for functions instead of just having functions on the device.  Cheap lousy product that wastes your clients time to use… last hp product I will purchase,us,2025-12-17T13:12:24-07:00,13525133138,1,Waste of time,20.2.0,0,0
the queen Mariangel Suarez,Super easy to use and incredibly fast and helpful,us,2025-12-17T12:18:55-07:00,13524996020,5,Best ever,20.2.0,0,0
Hates it07,Why would I have to pay for a subscription just because I’m using a iPhone it’s so trash,us,2025-12-17T12:01:31-07:00,13524950318,1,Subscription,20.2.0,0,0
Waterbaby2,The best,us,2025-12-17T11:38:03-07:00,13524888557,5,Outstanding,20.2.0,0,0
BlackJoe13,Hasn’t printed consistently since 2 weeks after purchase. Always has HP brand ink. Always prints with streaks of no ink in every print. Have done countless cleanings and alignments,us,2025-12-17T09:29:59-07:00,13524526622,1,Print issues,20.2.0,0,0
Detour Fitness,Great reliable app,us,2025-12-17T08:46:46-07:00,13524396032,5,Ease,20.2.0,0,0
Sad disney baby,Never can get this thing to print. Threw my old one out bought a new one. Same issues. Ridiculous. Will not recommend at all. Dave yourself the frustration. It’s insane to keep repeating the same thing with a different printer. So dumb,us,2025-12-17T07:26:17-07:00,13524144119,1,I wouldn’t waste my money on one of these printers,20.2.0,0,0
Miracle pay,So easy to set up and send things to print remotely. I love it!!,us,2025-12-17T07:17:01-07:00,13524114752,5,Easiest Printing Eva!,20.2.0,0,0
Kjidds,"The printer gets off line all the time, it takes me forever to print anything",us,2025-12-17T05:26:40-07:00,13523764322,1,Always a problem,20.2.0,0,0
Valerie.800,I am currently printing photos of my bf’s messages with another person and must i say this works great,us,2025-12-16T22:38:49-07:00,13522790487,5,Printing,20.2.0,0,0
App was good printer was not,"This print did not work very well finally got it to print acted like it was out of ink not very user friendly 
I",us,2025-12-16T21:23:04-07:00,13522638166,1,Bad choice today,20.2.0,0,0
Shorty Vick,"Someone really needs to do something about this app, your products are pretty decent but when you have issues it’s a nightmare to deal with your virtual assistant. But when you finally get to speak with a real person everything is very easy",us,2025-12-16T20:45:18-07:00,13522561140,2,Fairly happy customer,20.2.0,0,0
Notagameplayer,"this new update made my small business grind to a screeching halt today, for hours!  i had just got started printing out a batch of invoices when suddenly my printer seemed to virtually ‘disappear’ and i could not figure out how to remedy the process.  the print function was disabled and said that there was not a printer available while the app said the printer was awake and all is well.  i finally figured out i had to click on the export icon then select print by app.  by the time it actually starts printing i have made a total of 5 EXTRA clicks.  and then another 4 clicks after the print job is completed before i can start the next.  this has doubled the amount of time i used to take just to print invoices.  one other feature on the newly updated app that i do not see available is the option to increase or decrease the image size.  for example i need to be able to decrease the size from 100% to 90% so that a 2 page print job will fit on 1 page.   and i need to decrease to 75% for my usps postage labels to fit nicely on my packages.  i REALLY NEED this feature and if i can figure out how to connect to the printer w my ipad without this app, i will.  so far all it is doing is pissing me off.",us,2025-12-16T19:06:04-07:00,13522343613,2,i know you think you did good on the recent update…,20.2.0,0,0
Sam86*,Very easy app to use,us,2025-12-16T18:43:46-07:00,13522290850,5,Thank you,20.2.0,0,0
Billy 120,App has seemingly removed the option for two sided printing. Forces me to send docs to my laptop first.,us,2025-12-16T17:50:24-07:00,13522160926,1,No two sided printing,20.2.0,0,0
Yanni the Greek,"Just bought a new HP Printer and it’s doesn’t work. The Chat Assistant is “not available” (ie overwhelmed). All the HP app cares about is marketing paper, ink, etc. mail services.",us,2025-12-16T17:15:27-07:00,13522075319,1,John,20.2.0,0,0
Smart Tank 6100,No consistency,us,2025-12-16T17:08:41-07:00,13522059046,1,Smart Tank 6100,20.2.0,0,0
Mr. Quick,"Why on earth is this app necessary to install a printer 
We should have the possibility to use the computer’s system",us,2025-12-16T15:24:25-07:00,13521809093,1,Unnecessary drama,20.2.0,0,0
Shazam866,Stuck at point where I can't advance,us,2025-12-16T13:58:27-07:00,13521599591,1,App doesn't work,20.2.0,0,0
lettherebeanonymity,A printer should not require an app to be used. It makes no sense. This is not convenience it’s mining data. Throwing this printer out! Never buying HP again!,us,2025-12-16T11:31:37-07:00,13521219652,1,Why,20.2.0,0,0
negative progress,Is it too much to be able to get a scan to go to photos?  Pathetic. HP just plain stinks in every way.,us,2025-12-16T11:17:37-07:00,13521181613,1,Garbage,20.2.0,0,0
